y_true,y_pred
93.99996,353.09744
1446.0,928.43
2752.4,1932.6515
3104.0,2715.2847
3498.0,3020.5264
3313.2002,2906.9822
2917.6,2626.462
2509.6,2207.76
851.2,1544.7068
583.6,746.3448
323.19998,249.72668
2.5854297e-05,11.820216
2.5854297e-05,-57.163425
2.5854297e-05,-66.45811
2.5854297e-05,-67.88828
2.5854297e-05,-58.638645
2.5854297e-05,-18.049961
2.5854297e-05,5.5571547
2.5854297e-05,17.784328
2.5854297e-05,-15.459508
2.5854297e-05,-128.07614
2.5854297e-05,-201.39127
2.5854297e-05,-222.41434
2.5854297e-05,-126.44291
2.5854297e-05,87.10677
2.5854297e-05,355.68317
591.2,707.3018
2541.5999,1307.3529
1122.7999,1741.818
1944.4,2291.6003
3411.2,2365.6167
2905.6,2159.9333
2274.8,1655.3333
1224.4,872.4086
301.6,161.73593
8.399989,-85.99729
2.5854297e-05,-133.64926
2.5854297e-05,-119.25889
2.5854297e-05,-72.31516
2.5854297e-05,-32.555515
2.5854297e-05,2.962245
2.5854297e-05,1.9561416
2.5854297e-05,-4.617772
2.5854297e-05,-25.232029
2.5854297e-05,-35.935703
2.5854297e-05,-43.885715
2.5854297e-05,4.338954
2.5854297e-05,70.45107
171.99997,306.2712
1514.8,1127.7489
2949.6,2642.9849
3620.8,3416.0442
3955.2,3733.0862
4015.2,3734.8604
3896.4001,3710.49
3502.7998,3400.0664
2827.6,2626.0125
1818.0,1426.6296
478.0,453.83035
3.9999647,42.020473
2.5854297e-05,-97.85441
2.5854297e-05,-132.05777
2.5854297e-05,-104.23405
2.5854297e-05,-83.43412
2.5854297e-05,-39.597874
2.5854297e-05,-30.888279
2.5854297e-05,-25.142002
2.5854297e-05,-30.283604
2.5854297e-05,-0.95297706
2.5854297e-05,54.574734
2.5854297e-05,103.06942
2.5854297e-05,175.38327
125.200035,348.85605
1496.0,922.4381
2817.2,2239.4639
3475.6,3162.5168
3820.4,3419.931
3875.6,3159.248
3752.4,3008.9502
3354.0,2623.6848
2526.4,2139.4023
1498.0,1209.0399
402.4,320.43454
10.000026,-84.75944
2.5854297e-05,-159.39719
2.5854297e-05,-125.31077
2.5854297e-05,-77.972206
2.5854297e-05,-47.13236
2.5854297e-05,-6.7712145
2.5854297e-05,2.3949842
2.5854297e-05,-10.754552
2.5854297e-05,-14.86234
2.5854297e-05,-6.20963
2.5854297e-05,21.684414
2.5854297e-05,93.79531
2.5854297e-05,229.92831
58.39999,414.97186
465.2,738.95557
880.8,1302.0432
1454.4,2145.5347
2418.4001,2885.1624
3547.6,3138.6829
3490.4001,2982.6633
3016.0,2543.8364
1945.2,1629.3768
1151.6,643.19727
373.2,210.54031
11.199977,54.035976
2.5854297e-05,-1.7695664
2.5854297e-05,-30.542515
2.5854297e-05,-46.674107
2.5854297e-05,-27.3718
2.5854297e-05,-3.1707506
2.5854297e-05,-28.589024
2.5854297e-05,-61.613132
2.5854297e-05,-80.45231
2.5854297e-05,-87.0369
2.5854297e-05,-72.472084
